node_name,timestamp,trigger_reason,confidence,entry_price,node_type,tags,workflow_matches,validation_status,meta_total_workflow_steps,meta_matched_conditions,meta_data_row_index,meta_volume,meta_time_of_day
Gamma Pin / Dealer Magnet Edge,2024-08-14 06:00:00,4/4 conditions met: Gamma/OI detected (282); Gamma/OI detected (282); Gamma/OI detected (282),High (with data),1.09891,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (282)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (282)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (282)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (282)'}]",194,1935,6.0
Block Order Footprint Detection,2024-08-14 07:00:00,"4/4 conditions met: Large print/block detected (size: 1655, vol: 975); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (293)",High,1.09918,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1655, vol: 975)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (293)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 304844)'}]",195,975,7.0
Dark Pool Signature / Block Print Node,2024-08-14 07:00:00,"3/4 conditions met: Large print/block detected (size: 1655, vol: 975); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 1655, vol: 975)",High,1.09918,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 1655, vol: 975)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 1655, vol: 975)'}]",195,975,7.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 07:00:00,4/4 conditions met: Gamma/OI detected (293); Gamma/OI detected (293); Gamma/OI detected (293),High (with data),1.09918,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (293)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (293)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (293)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (293)'}]",195,975,7.0
Block Order Footprint Detection,2024-08-14 08:00:00,"4/4 conditions met: Large print/block detected (size: 1579, vol: 1063); Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (106)",High,1.09899,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1579, vol: 1063)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (106)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 332397)'}]",196,1063,8.0
Dark Pool Signature / Block Print Node,2024-08-14 08:00:00,"3/4 conditions met: Large print/block detected (size: 1579, vol: 1063); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 1579, vol: 1063)",High,1.09899,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 1579, vol: 1063)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 1579, vol: 1063)'}]",196,1063,8.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 08:00:00,4/4 conditions met: Gamma/OI detected (106); Gamma/OI detected (106); Gamma/OI detected (106),High (with data),1.09899,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (106)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (106)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (106)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (106)'}]",196,1063,8.0
Block Order Footprint Detection,2024-08-14 09:00:00,"4/4 conditions met: Large print/block detected (size: 7162, vol: 3718); Volume/footprint activity (spike: True, clusters: 1); Gamma/OI detected (160)",High,1.09989,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 7162, vol: 3718)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: True, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (160)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1161955)'}]",197,3718,9.0
Dark Pool Signature / Block Print Node,2024-08-14 09:00:00,"3/4 conditions met: Large print/block detected (size: 7162, vol: 3718); Volume/footprint activity (spike: True, clusters: 1); Large print/block detected (size: 7162, vol: 3718)",High,1.09989,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 7162, vol: 3718)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: True, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 7162, vol: 3718)'}]",197,3718,9.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 09:00:00,4/4 conditions met: Gamma/OI detected (160); Gamma/OI detected (160); Gamma/OI detected (160),High (with data),1.09989,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (160)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (160)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (160)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (160)'}]",197,3718,9.0
Block Order Footprint Detection,2024-08-14 10:00:00,"4/4 conditions met: Large print/block detected (size: 155, vol: 2504); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (192)",High,1.10048,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 155, vol: 2504)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 4)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (192)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 782265)'}]",198,2504,10.0
Fusion Node—Liquidity + Gamma + Time,2024-08-14 10:00:00,4/4 conditions met: Key time window (hour: 10.0); Gamma/OI detected (192); Key time window (hour: 10.0),Highest,1.10048,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.0)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (192)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.0)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",198,2504,10.0
Dark Pool Signature / Block Print Node,2024-08-14 10:00:00,"3/4 conditions met: Large print/block detected (size: 155, vol: 2504); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 155, vol: 2504)",High,1.10048,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 155, vol: 2504)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 4)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 155, vol: 2504)'}]",198,2504,10.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 10:00:00,4/4 conditions met: Gamma/OI detected (192); Gamma/OI detected (192); Gamma/OI detected (192),High (with data),1.10048,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (192)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (192)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (192)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (192)'}]",198,2504,10.0
Block Order Footprint Detection,2024-08-14 11:00:00,"3/4 conditions met: Large print/block detected (size: 18634, vol: 2837); Gamma/OI detected (288); Liquidity conditions met (proxy: 885555)",High,1.10182,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 18634, vol: 2837)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (288)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 885555)'}]",199,2837,11.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 11:00:00,4/4 conditions met: Gamma/OI detected (288); Gamma/OI detected (288); Gamma/OI detected (288),High (with data),1.10182,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (288)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (288)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (288)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (288)'}]",199,2837,11.0
Block Order Footprint Detection,2024-08-14 12:00:00,"4/4 conditions met: Large print/block detected (size: 1742, vol: 2204); Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (291)",High,1.10247,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1742, vol: 2204)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (291)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 687688)'}]",200,2204,12.0
Fusion Node—Liquidity + Gamma + Time,2024-08-14 12:00:00,4/4 conditions met: Key time window (hour: 12.0); Gamma/OI detected (291); Key time window (hour: 12.0),Highest,1.10247,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 12.0)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (291)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 12.0)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",200,2204,12.0
Dark Pool Signature / Block Print Node,2024-08-14 12:00:00,"3/4 conditions met: Large print/block detected (size: 1742, vol: 2204); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 1742, vol: 2204)",High,1.10247,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 1742, vol: 2204)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 1742, vol: 2204)'}]",200,2204,12.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 12:00:00,4/4 conditions met: Gamma/OI detected (291); Gamma/OI detected (291); Gamma/OI detected (291),High (with data),1.10247,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (291)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (291)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (291)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (291)'}]",200,2204,12.0
Block Order Footprint Detection,2024-08-14 13:00:00,"3/4 conditions met: Large print/block detected (size: 1925, vol: 2033); Gamma/OI detected (207); Liquidity conditions met (proxy: 634472)",High,1.10212,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1925, vol: 2033)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (207)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 634472)'}]",201,2033,13.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 13:00:00,4/4 conditions met: Gamma/OI detected (207); Gamma/OI detected (207); Gamma/OI detected (207),High (with data),1.10212,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (207)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (207)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (207)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (207)'}]",201,2033,13.0
Block Order Footprint Detection,2024-08-14 14:00:00,"4/4 conditions met: Large print/block detected (size: 619, vol: 1725); Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (285)",High,1.10216,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 619, vol: 1725)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (285)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 538336)'}]",202,1725,14.0
Dark Pool Signature / Block Print Node,2024-08-14 14:00:00,"3/4 conditions met: Large print/block detected (size: 619, vol: 1725); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 619, vol: 1725)",High,1.10216,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 619, vol: 1725)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 619, vol: 1725)'}]",202,1725,14.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 14:00:00,4/4 conditions met: Gamma/OI detected (285); Gamma/OI detected (285); Gamma/OI detected (285),High (with data),1.10216,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (285)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (285)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (285)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (285)'}]",202,1725,14.0
Block Order Footprint Detection,2024-08-14 15:00:00,"4/4 conditions met: Large print/block detected (size: 11183, vol: 7794); Volume/footprint activity (spike: True, clusters: 4); Gamma/OI detected (317)",High,1.1016,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 11183, vol: 7794)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: True, clusters: 4)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (317)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 2433192)'}]",203,7794,15.0
Dark Pool Signature / Block Print Node,2024-08-14 15:00:00,"3/4 conditions met: Large print/block detected (size: 11183, vol: 7794); Volume/footprint activity (spike: True, clusters: 4); Large print/block detected (size: 11183, vol: 7794)",High,1.1016,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 11183, vol: 7794)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: True, clusters: 4)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 11183, vol: 7794)'}]",203,7794,15.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 15:00:00,4/4 conditions met: Gamma/OI detected (317); Gamma/OI detected (317); Gamma/OI detected (317),High (with data),1.1016,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (317)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (317)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (317)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (317)'}]",203,7794,15.0
Block Order Footprint Detection,2024-08-14 16:00:00,"4/4 conditions met: Large print/block detected (size: 8930, vol: 6613); Volume/footprint activity (spike: True, clusters: 0); Gamma/OI detected (218)",High,1.10366,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 8930, vol: 6613)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: True, clusters: 0)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (218)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 2061846)'}]",204,6613,16.0
Dark Pool Signature / Block Print Node,2024-08-14 16:00:00,"3/4 conditions met: Large print/block detected (size: 8930, vol: 6613); Volume/footprint activity (spike: True, clusters: 0); Large print/block detected (size: 8930, vol: 6613)",High,1.10366,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 8930, vol: 6613)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: True, clusters: 0)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 8930, vol: 6613)'}]",204,6613,16.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 16:00:00,4/4 conditions met: Gamma/OI detected (218); Gamma/OI detected (218); Gamma/OI detected (218),High (with data),1.10366,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (218)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (218)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (218)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (218)'}]",204,6613,16.0
Block Order Footprint Detection,2024-08-14 17:00:00,"4/4 conditions met: Large print/block detected (size: 15188, vol: 4880); Volume/footprint activity (spike: False, clusters: 3); Gamma/OI detected (240)",High,1.10346,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 15188, vol: 4880)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (240)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1521709)'}]",205,4880,17.0
Dark Pool Signature / Block Print Node,2024-08-14 17:00:00,"3/4 conditions met: Large print/block detected (size: 15188, vol: 4880); Volume/footprint activity (spike: False, clusters: 3); Large print/block detected (size: 15188, vol: 4880)",High,1.10346,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 15188, vol: 4880)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 15188, vol: 4880)'}]",205,4880,17.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 17:00:00,4/4 conditions met: Gamma/OI detected (240); Gamma/OI detected (240); Gamma/OI detected (240),High (with data),1.10346,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (240)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (240)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (240)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (240)'}]",205,4880,17.0
Block Order Footprint Detection,2024-08-14 18:00:00,"4/4 conditions met: Large print/block detected (size: 19060, vol: 2715); Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (92)",High,1.10224,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 19060, vol: 2715)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (92)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 847251)'}]",206,2715,18.0
Dark Pool Signature / Block Print Node,2024-08-14 18:00:00,"3/4 conditions met: Large print/block detected (size: 19060, vol: 2715); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 19060, vol: 2715)",High,1.10224,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 19060, vol: 2715)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 19060, vol: 2715)'}]",206,2715,18.0
Gamma Pin / Dealer Magnet Edge,2024-08-14 18:00:00,4/4 conditions met: Gamma/OI detected (92); Gamma/OI detected (92); Gamma/OI detected (92),High (with data),1.10224,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (92)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (92)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (92)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (92)'}]",206,2715,18.0
