node_name,confidence,entry_timestamp,entry_price,exit_timestamp,exit_price,exit_reason,position_size,stop_loss,take_profit,pnl_points,pnl_percent,duration_held,trigger_reason,tags,workflow_matches,status
Block Order Footprint Detection,High,2024-08-15 14:00:00,1.10124,2024-08-15 15:00:00,1.09555,STOP_LOSS,10.0,1.09624,1.1187399999999996,-0.05689999999999973,-5.166902764156744,1,"4/4 conditions met: Large print/block detected (size: 1229, vol: 1757); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (136)","Block, Footprint, Breakout, Absorption",4,CLOSED_SL
Dark Pool Signature / Block Print Node,High,2024-08-15 14:00:00,1.10124,2024-08-15 15:00:00,1.09555,STOP_LOSS,10.0,1.09624,1.1187399999999996,-0.05689999999999973,-5.166902764156744,1,"3/4 conditions met: Large print/block detected (size: 1229, vol: 1757); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 1229, vol: 1757)","Dark Pool, Block, VWAP, Tape",3,CLOSED_SL
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 14:00:00,1.10124,2024-08-15 15:00:00,1.09555,STOP_LOSS,10.0,1.09624,1.1204899999999995,-0.05689999999999973,-5.166902764156744,1,4/4 conditions met: Gamma/OI detected (136); Gamma/OI detected (136); Gamma/OI detected (136),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_SL
Block Order Footprint Detection,High,2024-08-15 11:00:00,1.10052,2024-08-16 07:00:00,1.09811,TIMEOUT,10.0,1.09552,1.1180199999999996,-0.024100000000000232,-2.189873877803241,20,"4/4 conditions met: Large print/block detected (size: 1184, vol: 2146); Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (85)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 11:00:00,1.10052,2024-08-16 07:00:00,1.09811,TIMEOUT,10.0,1.09552,1.1180199999999996,-0.024100000000000232,-2.189873877803241,20,"3/4 conditions met: Large print/block detected (size: 1184, vol: 2146); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 1184, vol: 2146)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 11:00:00,1.10052,2024-08-16 07:00:00,1.09811,TIMEOUT,10.0,1.09552,1.1197699999999995,-0.024100000000000232,-2.189873877803241,20,4/4 conditions met: Gamma/OI detected (85); Gamma/OI detected (85); Gamma/OI detected (85),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-15 15:00:00,1.09555,2024-08-16 11:00:00,1.09799,TIMEOUT,10.0,1.0905500000000001,1.1130499999999997,0.024399999999999977,2.227191821459539,20,"4/4 conditions met: Large print/block detected (size: 11150, vol: 7578); Volume/footprint activity (spike: True, clusters: 4); Gamma/OI detected (141)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 15:00:00,1.09555,2024-08-16 11:00:00,1.09799,TIMEOUT,10.0,1.0905500000000001,1.1130499999999997,0.024399999999999977,2.227191821459539,20,"3/4 conditions met: Large print/block detected (size: 11150, vol: 7578); Volume/footprint activity (spike: True, clusters: 4); Large print/block detected (size: 11150, vol: 7578)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 15:00:00,1.09555,2024-08-16 11:00:00,1.09799,TIMEOUT,10.0,1.0905500000000001,1.1147999999999996,0.024399999999999977,2.227191821459539,20,4/4 conditions met: Gamma/OI detected (141); Gamma/OI detected (141); Gamma/OI detected (141),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-15 16:00:00,1.09677,2024-08-16 12:00:00,1.09888,TIMEOUT,10.0,1.0917700000000001,1.1142699999999996,0.021100000000000563,1.9238308852357888,20,"4/4 conditions met: Large print/block detected (size: 19468, vol: 7360); Volume/footprint activity (spike: True, clusters: 4); Gamma/OI detected (259)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 16:00:00,1.09677,2024-08-16 12:00:00,1.09888,TIMEOUT,10.0,1.0917700000000001,1.1142699999999996,0.021100000000000563,1.9238308852357888,20,"3/4 conditions met: Large print/block detected (size: 19468, vol: 7360); Volume/footprint activity (spike: True, clusters: 4); Large print/block detected (size: 19468, vol: 7360)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 16:00:00,1.09677,2024-08-16 12:00:00,1.09888,TIMEOUT,10.0,1.0917700000000001,1.1160199999999996,0.021100000000000563,1.9238308852357888,20,4/4 conditions met: Gamma/OI detected (259); Gamma/OI detected (259); Gamma/OI detected (259),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-15 17:00:00,1.09821,2024-08-16 13:00:00,1.0993,TIMEOUT,10.0,1.09321,1.1157099999999995,0.010900000000000354,0.9925241984684492,20,"4/4 conditions met: Large print/block detected (size: 5556, vol: 5365); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (145)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 17:00:00,1.09821,2024-08-16 13:00:00,1.0993,TIMEOUT,10.0,1.09321,1.1157099999999995,0.010900000000000354,0.9925241984684492,20,"3/4 conditions met: Large print/block detected (size: 5556, vol: 5365); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 5556, vol: 5365)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 17:00:00,1.09821,2024-08-16 13:00:00,1.0993,TIMEOUT,10.0,1.09321,1.1174599999999995,0.010900000000000354,0.9925241984684492,20,4/4 conditions met: Gamma/OI detected (145); Gamma/OI detected (145); Gamma/OI detected (145),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-15 18:00:00,1.09847,2024-08-16 14:00:00,1.09915,TIMEOUT,10.0,1.0934700000000002,1.1159699999999997,0.006800000000000139,0.6190428505102678,20,"4/4 conditions met: Large print/block detected (size: 692, vol: 3330); Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (184)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 18:00:00,1.09847,2024-08-16 14:00:00,1.09915,TIMEOUT,10.0,1.0934700000000002,1.1159699999999997,0.006800000000000139,0.6190428505102678,20,"3/4 conditions met: Large print/block detected (size: 692, vol: 3330); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 692, vol: 3330)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 18:00:00,1.09847,2024-08-16 14:00:00,1.09915,TIMEOUT,10.0,1.0934700000000002,1.1177199999999996,0.006800000000000139,0.6190428505102678,20,4/4 conditions met: Gamma/OI detected (184); Gamma/OI detected (184); Gamma/OI detected (184),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-15 19:00:00,1.0977,2024-08-16 15:00:00,1.09929,TIMEOUT,10.0,1.0927,1.1151999999999995,0.015900000000002024,1.4484831921291816,20,"4/4 conditions met: Large print/block detected (size: 241, vol: 2705); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (310)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 19:00:00,1.0977,2024-08-16 15:00:00,1.09929,TIMEOUT,10.0,1.0927,1.1151999999999995,0.015900000000002024,1.4484831921291816,20,"3/4 conditions met: Large print/block detected (size: 241, vol: 2705); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 241, vol: 2705)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 19:00:00,1.0977,2024-08-16 15:00:00,1.09929,TIMEOUT,10.0,1.0927,1.1169499999999994,0.015900000000002024,1.4484831921291816,20,4/4 conditions met: Gamma/OI detected (310); Gamma/OI detected (310); Gamma/OI detected (310),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-15 20:00:00,1.09734,2024-08-16 16:00:00,1.10003,TIMEOUT,10.0,1.09234,1.1148399999999996,0.026900000000000812,2.451382433885652,20,"4/4 conditions met: Large print/block detected (size: 1239, vol: 2125); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (304)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 20:00:00,1.09734,2024-08-16 16:00:00,1.10003,TIMEOUT,10.0,1.09234,1.1148399999999996,0.026900000000000812,2.451382433885652,20,"3/4 conditions met: Large print/block detected (size: 1239, vol: 2125); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 1239, vol: 2125)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 20:00:00,1.09734,2024-08-16 16:00:00,1.10003,TIMEOUT,10.0,1.09234,1.1165899999999995,0.026900000000000812,2.451382433885652,20,4/4 conditions met: Gamma/OI detected (304); Gamma/OI detected (304); Gamma/OI detected (304),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-15 21:00:00,1.09773,2024-08-16 17:00:00,1.09895,TIMEOUT,10.0,1.0927300000000002,1.1152299999999997,0.012199999999999989,1.1113844023575914,20,"4/4 conditions met: Large print/block detected (size: 1274, vol: 2894); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (146)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 21:00:00,1.09773,2024-08-16 17:00:00,1.09895,TIMEOUT,10.0,1.0927300000000002,1.1152299999999997,0.012199999999999989,1.1113844023575914,20,"3/4 conditions met: Large print/block detected (size: 1274, vol: 2894); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 1274, vol: 2894)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 21:00:00,1.09773,2024-08-16 17:00:00,1.09895,TIMEOUT,10.0,1.0927300000000002,1.1169799999999996,0.012199999999999989,1.1113844023575914,20,4/4 conditions met: Gamma/OI detected (146); Gamma/OI detected (146); Gamma/OI detected (146),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-15 22:00:00,1.09732,2024-08-16 18:00:00,1.09952,TIMEOUT,10.0,1.0923200000000002,1.1148199999999997,0.021999999999999797,2.0048846280027517,20,"4/4 conditions met: Large print/block detected (size: 1834, vol: 2233); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (273)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 22:00:00,1.09732,2024-08-16 18:00:00,1.09952,TIMEOUT,10.0,1.0923200000000002,1.1148199999999997,0.021999999999999797,2.0048846280027517,20,"3/4 conditions met: Large print/block detected (size: 1834, vol: 2233); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 1834, vol: 2233)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 22:00:00,1.09732,2024-08-16 18:00:00,1.09952,TIMEOUT,10.0,1.0923200000000002,1.1165699999999996,0.021999999999999797,2.0048846280027517,20,4/4 conditions met: Gamma/OI detected (273); Gamma/OI detected (273); Gamma/OI detected (273),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-15 23:00:00,1.09709,2024-08-16 19:00:00,1.10028,TIMEOUT,10.0,1.09209,1.1145899999999995,0.03190000000000026,2.907692167461217,20,"4/4 conditions met: Large print/block detected (size: 125, vol: 1174); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (283)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-15 23:00:00,1.09709,2024-08-16 19:00:00,1.10028,TIMEOUT,10.0,1.09209,1.1145899999999995,0.03190000000000026,2.907692167461217,20,"3/4 conditions met: Large print/block detected (size: 125, vol: 1174); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 125, vol: 1174)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-15 23:00:00,1.09709,2024-08-16 19:00:00,1.10028,TIMEOUT,10.0,1.09209,1.1163399999999994,0.03190000000000026,2.907692167461217,20,4/4 conditions met: Gamma/OI detected (283); Gamma/OI detected (283); Gamma/OI detected (283),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 00:00:00,1.09716,2024-08-16 20:00:00,1.10118,TIMEOUT,10.0,1.09216,1.1146599999999995,0.040200000000001346,3.6640052499180933,20,"3/4 conditions met: Large print/block detected (size: 216, vol: 435); Gamma/OI detected (245); Liquidity conditions met (proxy: 136179)","Block, Footprint, Breakout, Absorption",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 00:00:00,1.09716,2024-08-16 20:00:00,1.10118,TIMEOUT,10.0,1.09216,1.1164099999999995,0.040200000000001346,3.6640052499180933,20,4/4 conditions met: Gamma/OI detected (245); Gamma/OI detected (245); Gamma/OI detected (245),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 01:00:00,1.09703,2024-08-16 21:00:00,1.10197,TIMEOUT,10.0,1.09203,1.1145299999999996,0.049399999999999444,4.503067372815643,20,"4/4 conditions met: Large print/block detected (size: 1329, vol: 589); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (277)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 01:00:00,1.09703,2024-08-16 21:00:00,1.10197,TIMEOUT,10.0,1.09203,1.1145299999999996,0.049399999999999444,4.503067372815643,20,"3/4 conditions met: Large print/block detected (size: 1329, vol: 589); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 1329, vol: 589)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 01:00:00,1.09703,2024-08-16 21:00:00,1.10197,TIMEOUT,10.0,1.09203,1.1162799999999995,0.049399999999999444,4.503067372815643,20,4/4 conditions met: Gamma/OI detected (277); Gamma/OI detected (277); Gamma/OI detected (277),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 02:00:00,1.09714,2024-08-16 22:00:00,1.10234,TIMEOUT,10.0,1.09214,1.1146399999999996,0.052000000000000934,4.739595676030492,20,"4/4 conditions met: Large print/block detected (size: 1820, vol: 877); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (181)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 02:00:00,1.09714,2024-08-16 22:00:00,1.10234,TIMEOUT,10.0,1.09214,1.1146399999999996,0.052000000000000934,4.739595676030492,20,"3/4 conditions met: Large print/block detected (size: 1820, vol: 877); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 1820, vol: 877)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 02:00:00,1.09714,2024-08-16 22:00:00,1.10234,TIMEOUT,10.0,1.09214,1.1163899999999995,0.052000000000000934,4.739595676030492,20,4/4 conditions met: Gamma/OI detected (181); Gamma/OI detected (181); Gamma/OI detected (181),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 03:00:00,1.09748,2024-08-16 23:00:00,1.10267,TIMEOUT,10.0,1.0924800000000001,1.1149799999999996,0.05190000000000028,4.729015562926001,20,"4/4 conditions met: Large print/block detected (size: 1208, vol: 1530); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (175)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 03:00:00,1.09748,2024-08-16 23:00:00,1.10267,TIMEOUT,10.0,1.0924800000000001,1.1149799999999996,0.05190000000000028,4.729015562926001,20,"3/4 conditions met: Large print/block detected (size: 1208, vol: 1530); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 1208, vol: 1530)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 03:00:00,1.09748,2024-08-16 23:00:00,1.10267,TIMEOUT,10.0,1.0924800000000001,1.1167299999999996,0.05190000000000028,4.729015562926001,20,4/4 conditions met: Gamma/OI detected (175); Gamma/OI detected (175); Gamma/OI detected (175),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 04:00:00,1.09798,2024-08-19 00:00:00,1.10242,TIMEOUT,10.0,1.09298,1.1154799999999996,0.044399999999999995,4.0437895043625565,20,"4/4 conditions met: Large print/block detected (size: 1062, vol: 1781); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (82)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 04:00:00,1.09798,2024-08-19 00:00:00,1.10242,TIMEOUT,10.0,1.09298,1.1154799999999996,0.044399999999999995,4.0437895043625565,20,"3/4 conditions met: Large print/block detected (size: 1062, vol: 1781); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 1062, vol: 1781)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 04:00:00,1.09798,2024-08-19 00:00:00,1.10242,TIMEOUT,10.0,1.09298,1.1172299999999995,0.044399999999999995,4.0437895043625565,20,4/4 conditions met: Gamma/OI detected (82); Gamma/OI detected (82); Gamma/OI detected (82),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 05:00:00,1.09803,2024-08-19 01:00:00,1.1024,TIMEOUT,10.0,1.0930300000000002,1.1155299999999997,0.04369999999999985,3.97985483092446,20,"4/4 conditions met: Large print/block detected (size: 1246, vol: 1507); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (243)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 05:00:00,1.09803,2024-08-19 01:00:00,1.1024,TIMEOUT,10.0,1.0930300000000002,1.1155299999999997,0.04369999999999985,3.97985483092446,20,"3/4 conditions met: Large print/block detected (size: 1246, vol: 1507); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 1246, vol: 1507)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 05:00:00,1.09803,2024-08-19 01:00:00,1.1024,TIMEOUT,10.0,1.0930300000000002,1.1172799999999996,0.04369999999999985,3.97985483092446,20,4/4 conditions met: Gamma/OI detected (243); Gamma/OI detected (243); Gamma/OI detected (243),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 06:00:00,1.09762,2024-08-19 02:00:00,1.10236,TIMEOUT,10.0,1.0926200000000001,1.1151199999999997,0.047399999999999665,4.318434430859465,20,"4/4 conditions met: Large print/block detected (size: 1207, vol: 1234); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (174)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 06:00:00,1.09762,2024-08-19 02:00:00,1.10236,TIMEOUT,10.0,1.0926200000000001,1.1151199999999997,0.047399999999999665,4.318434430859465,20,"3/4 conditions met: Large print/block detected (size: 1207, vol: 1234); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 1207, vol: 1234)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 06:00:00,1.09762,2024-08-19 02:00:00,1.10236,TIMEOUT,10.0,1.0926200000000001,1.1168699999999996,0.047399999999999665,4.318434430859465,20,4/4 conditions met: Gamma/OI detected (174); Gamma/OI detected (174); Gamma/OI detected (174),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 07:00:00,1.09811,2024-08-19 03:00:00,1.10293,TIMEOUT,10.0,1.09311,1.1156099999999995,0.048200000000000465,4.389359900192192,20,"4/4 conditions met: Large print/block detected (size: 494, vol: 951); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (171)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 07:00:00,1.09811,2024-08-19 03:00:00,1.10293,TIMEOUT,10.0,1.09311,1.1156099999999995,0.048200000000000465,4.389359900192192,20,"3/4 conditions met: Large print/block detected (size: 494, vol: 951); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 494, vol: 951)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 07:00:00,1.09811,2024-08-19 03:00:00,1.10293,TIMEOUT,10.0,1.09311,1.1173599999999995,0.048200000000000465,4.389359900192192,20,4/4 conditions met: Gamma/OI detected (171); Gamma/OI detected (171); Gamma/OI detected (171),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 08:00:00,1.09849,2024-08-19 04:00:00,1.10301,TIMEOUT,10.0,1.09349,1.1159899999999996,0.045200000000000795,4.114739323981174,20,"4/4 conditions met: Large print/block detected (size: 426, vol: 1874); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (258)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 08:00:00,1.09849,2024-08-19 04:00:00,1.10301,TIMEOUT,10.0,1.09349,1.1159899999999996,0.045200000000000795,4.114739323981174,20,"3/4 conditions met: Large print/block detected (size: 426, vol: 1874); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 426, vol: 1874)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 08:00:00,1.09849,2024-08-19 04:00:00,1.10301,TIMEOUT,10.0,1.09349,1.1177399999999995,0.045200000000000795,4.114739323981174,20,4/4 conditions met: Gamma/OI detected (258); Gamma/OI detected (258); Gamma/OI detected (258),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 09:00:00,1.09806,2024-08-19 05:00:00,1.10298,TIMEOUT,10.0,1.0930600000000001,1.1155599999999997,0.049200000000000355,4.4806294737992785,20,"4/4 conditions met: Large print/block detected (size: 1201, vol: 2028); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (287)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 09:00:00,1.09806,2024-08-19 05:00:00,1.10298,TIMEOUT,10.0,1.0930600000000001,1.1155599999999997,0.049200000000000355,4.4806294737992785,20,"3/4 conditions met: Large print/block detected (size: 1201, vol: 2028); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 1201, vol: 2028)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 09:00:00,1.09806,2024-08-19 05:00:00,1.10298,TIMEOUT,10.0,1.0930600000000001,1.1173099999999996,0.049200000000000355,4.4806294737992785,20,4/4 conditions met: Gamma/OI detected (287); Gamma/OI detected (287); Gamma/OI detected (287),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 10:00:00,1.09842,2024-08-19 06:00:00,1.1038,TIMEOUT,10.0,1.09342,1.1159199999999996,0.053799999999999404,4.897944320023252,20,"4/4 conditions met: Large print/block detected (size: 918, vol: 2433); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (61)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Fusion Node—Liquidity + Gamma + Time,Highest,2024-08-16 10:00:00,1.09842,2024-08-19 06:00:00,1.1038,TIMEOUT,10.0,1.09542,1.1128199999999995,0.053799999999999404,4.897944320023252,20,4/4 conditions met: Key time window (hour: 10.0); Gamma/OI detected (61); Key time window (hour: 10.0),"Fusion, Gamma, Liquidity, Time, Confluence",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 10:00:00,1.09842,2024-08-19 06:00:00,1.1038,TIMEOUT,10.0,1.09342,1.1159199999999996,0.053799999999999404,4.897944320023252,20,"3/4 conditions met: Large print/block detected (size: 918, vol: 2433); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 918, vol: 2433)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 10:00:00,1.09842,2024-08-19 06:00:00,1.1038,TIMEOUT,10.0,1.09342,1.1176699999999995,0.053799999999999404,4.897944320023252,20,4/4 conditions met: Gamma/OI detected (61); Gamma/OI detected (61); Gamma/OI detected (61),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
Block Order Footprint Detection,High,2024-08-16 11:00:00,1.09799,2024-08-19 07:00:00,1.10388,TIMEOUT,10.0,1.0929900000000001,1.1154899999999996,0.05889999999999951,5.364347580579013,20,"4/4 conditions met: Large print/block detected (size: 1451, vol: 2310); Volume/footprint activity (spike: False, clusters: 3); Gamma/OI detected (161)","Block, Footprint, Breakout, Absorption",4,CLOSED_TIMEOUT
Dark Pool Signature / Block Print Node,High,2024-08-16 11:00:00,1.09799,2024-08-19 07:00:00,1.10388,TIMEOUT,10.0,1.0929900000000001,1.1154899999999996,0.05889999999999951,5.364347580579013,20,"3/4 conditions met: Large print/block detected (size: 1451, vol: 2310); Volume/footprint activity (spike: False, clusters: 3); Large print/block detected (size: 1451, vol: 2310)","Dark Pool, Block, VWAP, Tape",3,CLOSED_TIMEOUT
Gamma Pin / Dealer Magnet Edge,High (with data),2024-08-16 11:00:00,1.09799,2024-08-19 07:00:00,1.10388,TIMEOUT,10.0,1.0929900000000001,1.1172399999999996,0.05889999999999951,5.364347580579013,20,4/4 conditions met: Gamma/OI detected (161); Gamma/OI detected (161); Gamma/OI detected (161),"Gamma, OI, Pin, Dealer, Expiry",4,CLOSED_TIMEOUT
