node_name,timestamp,trigger_reason,confidence,entry_price,node_type,tags,workflow_matches,validation_status,meta_total_workflow_steps,meta_matched_conditions,meta_data_row_index,meta_volume,meta_time_of_day
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:38:00,4/4 conditions met: Gamma/OI detected (482); Gamma/OI detected (482); Gamma/OI detected (482),High (with data),4098.6072504365475,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (482)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (482)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (482)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (482)'}]",34,7581,10.633333333333333
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:40:00,4/4 conditions met: Gamma/OI detected (240); Gamma/OI detected (240); Gamma/OI detected (240),High (with data),4098.240997341556,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (240)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (240)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (240)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (240)'}]",35,4690,10.666666666666666
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:42:00,4/4 conditions met: Gamma/OI detected (199); Gamma/OI detected (199); Gamma/OI detected (199),High (with data),4098.303656420057,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (199)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (199)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (199)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (199)'}]",36,5840,10.7
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:44:00,4/4 conditions met: Gamma/OI detected (234); Gamma/OI detected (234); Gamma/OI detected (234),High (with data),4097.715755382894,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (234)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (234)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (234)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (234)'}]",37,3028,10.733333333333333
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:46:00,4/4 conditions met: Gamma/OI detected (394); Gamma/OI detected (394); Gamma/OI detected (394),High (with data),4097.317299568224,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (394)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (394)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (394)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (394)'}]",38,2502,10.766666666666667
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:48:00,4/4 conditions met: Gamma/OI detected (386); Gamma/OI detected (386); Gamma/OI detected (386),High (with data),4097.376357938985,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (386)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (386)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (386)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (386)'}]",39,6493,10.8
Block Order Footprint Detection,2024-08-02 10:50:00,"4/4 conditions met: Large print/block detected (size: 0.0, vol: 15000); Volume/footprint activity (spike: True, clusters: 1); Gamma/OI detected (3000)",High,4097.597897912983,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 0.0, vol: 15000)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: True, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (3000)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1830)'}]",40,15000,10.833333333333334
Dark Pool Signature / Block Print Node,2024-08-02 10:50:00,"3/4 conditions met: Large print/block detected (size: 0.0, vol: 15000); Volume/footprint activity (spike: True, clusters: 1); Large print/block detected (size: 0.0, vol: 15000)",High,4097.597897912983,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 0.0, vol: 15000)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: True, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 0.0, vol: 15000)'}]",40,15000,10.833333333333334
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:50:00,4/4 conditions met: Gamma/OI detected (3000); Gamma/OI detected (3000); Gamma/OI detected (3000),High (with data),4097.597897912983,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (3000)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (3000)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (3000)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (3000)'}]",40,15000,10.833333333333334
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:52:00,4/4 conditions met: Gamma/OI detected (455); Gamma/OI detected (455); Gamma/OI detected (455),High (with data),4097.64930839734,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (455)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (455)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (455)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (455)'}]",41,6488,10.866666666666667
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:54:00,4/4 conditions met: Gamma/OI detected (130); Gamma/OI detected (130); Gamma/OI detected (130),High (with data),4097.614613912624,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (130)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (130)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (130)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (130)'}]",42,2206,10.9
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:56:00,4/4 conditions met: Gamma/OI detected (125); Gamma/OI detected (125); Gamma/OI detected (125),High (with data),4097.524282803947,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (125)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (125)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (125)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (125)'}]",43,7134,10.933333333333334
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:58:00,4/4 conditions met: Gamma/OI detected (470); Gamma/OI detected (470); Gamma/OI detected (470),High (with data),4097.0807262068365,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (470)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (470)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (470)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (470)'}]",44,7977,10.966666666666667
Gamma Pin / Dealer Magnet Edge,2024-08-02 11:00:00,4/4 conditions met: Gamma/OI detected (242); Gamma/OI detected (242); Gamma/OI detected (242),High (with data),4096.864772944318,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (242)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (242)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (242)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (242)'}]",45,3484,11.0
Gamma Pin / Dealer Magnet Edge,2024-08-02 11:02:00,4/4 conditions met: Gamma/OI detected (268); Gamma/OI detected (268); Gamma/OI detected (268),High (with data),4096.726581313031,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (268)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (268)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (268)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (268)'}]",46,2863,11.033333333333333
Gamma Pin / Dealer Magnet Edge,2024-08-02 11:04:00,4/4 conditions met: Gamma/OI detected (368); Gamma/OI detected (368); Gamma/OI detected (368),High (with data),4097.043717980896,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (368)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (368)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (368)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (368)'}]",47,4790,11.066666666666666
Gamma Pin / Dealer Magnet Edge,2024-08-02 11:06:00,4/4 conditions met: Gamma/OI detected (207); Gamma/OI detected (207); Gamma/OI detected (207),High (with data),4097.146803467766,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (207)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (207)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (207)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (207)'}]",48,2563,11.1
Gamma Pin / Dealer Magnet Edge,2024-08-02 11:08:00,4/4 conditions met: Gamma/OI detected (465); Gamma/OI detected (465); Gamma/OI detected (465),High (with data),4096.617891421158,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (465)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (465)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (465)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (465)'}]",49,7116,11.133333333333333
